label,sub_bass,bass,lower_midrange,mid_range,higher_midrange,presence,brilliance
Panther,44,83,25,3,10,40,7
Panther,46,97,78,0,3,78,68
Panther,99,80,23,38,2,41,3
Panther,89,94,28,14,8,51,1
Panther,21,36,73,0,40,9,0
Panther,99,53,29,1,14,40,4
Panther,75,21,77,24,10,0,85
Panther,14,50,75,40,82,1,79
Panther,2,97,0,0,0,30,71
Panther,10,58,22,2,53,7,8
Panther,20,54,8,2,32,3,2
Panther,94,31,85,13,43,15,0
Panther,77,34,4,9,77,25,0
Panther,48,60,39,13,95,0,0
Panther,3,69,53,0,59,0,2
Panther,39,40,8,3,2,2,0
Panther,62,65,46,3,2,0,4
Panther,74,56,33,22,48,1,0
Panther,43,68,85,11,60,7,8
Panther,75,44,47,3,28,76,0
Panther,5,77,21,1,68,32,99
Panther,69,68,60,4,86,0,3
Panther,2,72,28,76,5,89,94
Panther,89,85,19,11,54,0,0
Panther,73,87,26,8,1,37,36
Panther,75,90,0,0,26,45,98
Panther,78,78,30,10,8,0,0
Panther,54,99,33,11,99,0,27
Panther,46,45,99,0,4,0,20
Panther,59,88,21,1,70,10,4
Panther,6,68,21,0,46,14,27
Panther,50,59,23,22,3,21,6
Panther,56,92,81,0,93,9,1
Panther,78,88,5,20,12,8,11
Panther,49,87,28,62,35,88,4
Panther,76,68,6,1,48,99,0
Panther,54,64,1,9,6,43,69
Panther,62,49,9,0,18,1,3
Panther,88,86,85,0,51,1,10
Rain,96,96,43,14,4,49,6
Rain,0,63,5,19,57,4,12
Rain,54,91,0,8,37,0,69
Rain,33,64,9,15,8,18,13
Rain,31,0,49,3,11,5,15
Rain,74,64,10,4,68,1,3
Rain,40,52,27,5,72,30,1
Rain,57,87,15,5,1,17,3
Rain,85,87,52,0,17,38,16
Rain,75,85,8,25,64,50,28
Rain,24,64,9,2,0,87,2
Rain,75,36,7,0,23,26,0
Rain,73,61,24,1,26,44,14
Rain,81,29,12,13,38,0,2
Rain,20,86,9,11,51,12,91
Rain,29,87,33,11,52,83,0
Rain,99,88,0,0,6,2,99
Rain,32,63,8,3,51,34,1
Rain,6,63,8,39,21,76,0
Rain,74,88,81,2,48,3,1
Rain,49,91,3,0,3,5,1
Rain,60,73,3,2,0,48,7
Rain,75,66,52,3,21,53,12
Rain,96,92,17,34,2,59,23
Rain,21,85,71,1,30,74,99
Rain,63,99,2,1,43,11,32
Rain,80,40,9,12,82,0,17
Rain,74,98,27,15,11,0,1
Rain,46,47,2,5,79,0,20
Rain,18,69,40,4,94,1,51
Rain,49,66,14,4,86,14,9
Rain,51,65,8,21,78,9,0
Rain,75,60,13,6,10,1,5
Rain,73,68,76,1,25,4,9
Rain,13,41,2,63,1,1,66
Rain,76,79,9,2,9,3,8
Rain,48,7,89,0,13,12,28
Rain,76,31,8,7,21,0,26
Rain,75,90,14,4,73,25,10
Rain,94,95,0,12,0,0,69
Rain,44,99,23,0,14,4,71
Rain,18,23,99,1,35,40,4
Rain,85,90,39,1,27,49,14
Rain,95,36,27,3,20,2,0
Rain,12,42,4,2,23,77,12
Rain,80,66,7,2,60,0,1
Rain,74,92,10,0,75,43,0
Rain,99,90,4,0,99,22,1
Rain,79,76,23,3,8,11,7
Rain,77,64,5,2,58,11,0
Rain,24,99,8,94,24,19,27
Rain,77,61,5,1,60,5,0
Rain,1,70,63,7,33,1,8
Rain,7,28,19,6,29,89,86
Rain,79,58,17,5,3,2,92
Rain,54,83,25,10,3,11,5
Rain,91,0,99,3,10,74,4
Rain,44,63,7,2,21,2,0
Rain,91,94,11,3,70,10,3
Rain,77,73,16,5,2,3,3
Rain,76,39,8,2,45,94,2
Rain,74,87,6,1,74,90,1
Rain,83,64,10,21,80,87,3
Rain,6,83,61,10,85,8,2
Rain,57,90,14,5,0,29,1
Rain,93,67,51,42,2,2,97
Rain,74,91,2,17,7,11,21
Rain,98,90,9,2,12,17,2
Rain,78,86,11,2,14,3,13
Rain,77,74,14,4,97,1,0
Rain,88,64,94,0,82,4,0
Rain,96,80,45,63,44,34,9
Rain,4,64,8,2,87,12,0
Rain,67,89,11,3,15,7,0
Rain,75,72,31,11,0,3,7
Rain,41,64,9,21,49,9,97
Rain,98,81,23,7,28,0,11
Rain,47,67,15,4,97,11,3
Rain,89,86,7,2,48,40,17
Rain,74,77,10,11,13,4,1
Rain,35,65,18,1,18,3,99
Rain,0,38,39,1,7,2,8
Rain,58,97,96,3,1,5,74
Rain,39,55,32,0,23,78,3
Rain,93,7,76,15,35,56,88
Rain,99,63,18,2,25,9,7
Rain,76,47,5,11,0,5,0
Rain,14,93,15,5,60,31,7
Rain,45,87,28,57,47,17,0
Rain,1,64,7,2,92,2,0
Rain,0,76,5,16,2,14,15
Rain,99,28,99,2,39,40,4
Rain,75,85,0,0,0,24,0
Rain,90,70,17,15,74,4,97
Rain,95,90,5,2,0,0,99
Rain,73,99,18,3,4,6,18
Rain,10,68,7,20,1,29,0
Rain,74,42,98,0,62,13,82
Rain,77,35,5,17,16,35,0
Rain,33,63,10,12,9,20,37
Rain,55,82,4,4,0,23,5
Rain,26,91,3,52,66,3,51
Rain,97,30,11,3,65,0,16
Rain,75,94,29,1,82,0,11
Rain,63,39,8,2,67,26,3
Rain,46,65,10,3,23,22,10
Rain,84,36,8,2,42,98,0
Rain,98,66,18,3,77,4,3
Rain,43,66,9,8,32,0,8
Rain,74,96,49,16,42,1,44
Rain,43,99,17,0,14,1,71
Rain,44,80,10,4,7,18,1
Rain,87,77,63,2,47,6,4
Rain,33,61,9,14,0,14,38
Rain,94,31,12,2,43,15,72
Rain,87,71,31,21,23,6,9
Rain,77,99,13,2,9,1,96
Rain,0,70,5,1,89,3,0
Rain,2,94,9,3,63,29,26
Rain,47,94,10,0,9,5,6
Rain,0,65,10,21,94,8,11
Rain,4,46,8,3,33,0,12
Rain,46,52,14,5,51,3,20
Rain,34,57,35,0,21,50,5
Rain,75,48,2,1,0,73,4
Rain,76,63,7,2,7,72,0
Rain,99,36,79,3,3,28,1
Rain,82,93,16,5,24,2,12
Rain,99,93,29,6,89,0,7
Rain,28,1,7,0,35,0,92
Rain,6,46,76,4,41,0,9
Rain,99,39,10,3,7,3,1
Rain,74,87,8,2,39,40,9
Rain,73,85,61,1,3,95,97
Rain,5,64,6,2,57,38,8
Rain,41,90,5,19,57,0,24
Rain,73,89,29,13,61,4,97
Rain,77,69,90,5,35,67,2
Rain,98,33,1,0,1,0,1
Rain,39,99,0,16,13,8,16
Rain,89,87,8,3,44,4,0
Rain,32,66,2,1,30,18,0
Rain,70,49,10,2,12,27,35
Rain,75,81,19,25,3,18,2
Rain,66,67,7,2,19,13,18
Rain,99,94,6,1,60,1,3
Rain,77,85,9,3,67,1,6
Rain,64,43,13,1,6,6,45
Rain,75,69,22,1,94,30,11
Rain,34,57,35,0,21,50,5
Rain,2,94,1,14,56,0,0
Rain,75,98,8,0,44,26,0
Rain,69,75,10,58,51,14,8
Rain,98,96,26,7,65,1,2
Rain,97,39,9,3,0,91,0
Rain,2,95,6,4,12,10,0
Rain,50,82,7,7,88,18,97
Rain,93,99,7,76,25,15,12
Rain,96,66,8,3,50,6,0
Rain,86,99,0,17,13,9,4
Rain,75,72,14,6,0,0,0
Rain,97,69,61,0,88,8,0
Rain,7,30,37,76,40,53,30
Rain,31,82,23,3,93,14,13
Rain,93,61,12,41,11,3,0
Rain,75,70,19,6,7,11,0
Rain,81,25,0,0,9,27,2
Rain,3,92,9,3,0,7,0
Rain,78,47,10,3,37,78,16
Rain,76,79,69,3,50,92,1
Rain,76,90,3,0,73,99,14
Rain,75,98,11,2,0,15,4
Rain,77,69,82,1,4,4,2
Rain,41,91,19,12,2,5,71
Rain,75,83,35,14,78,5,0
Rain,11,65,0,6,64,1,4
Rain,1,99,15,22,4,1,69
Rain,6,63,7,2,71,41,7
Rain,9,99,27,9,74,38,1
Rain,5,68,4,15,1,32,4
Rain,97,83,5,0,22,2,99
Rain,55,94,14,4,29,0,5
Rain,15,77,3,0,0,48,37
Rain,20,98,1,0,58,3,67
Rain,77,26,43,2,25,5,1
Rain,69,84,8,5,19,0,2
Rain,64,62,20,2,0,3,8
Rain,3,41,11,4,37,70,0
Rain,75,15,35,25,10,16,34
Rain,81,24,28,0,99,2,5
Rain,75,73,61,14,42,1,0
Rain,5,69,5,15,1,40,5
Rain,56,82,1,0,61,76,2
Rain,69,69,43,4,45,24,4
Rain,54,87,8,25,64,50,27
Rain,99,35,77,6,10,23,0
Rain,53,49,23,48,67,45,6
Rain,98,91,12,4,64,92,7
Rain,99,80,9,0,14,0,96
Rain,26,73,59,6,42,0,38
Rain,98,1,11,2,60,90,0
Rain,20,99,97,0,0,75,4
Rain,74,32,14,0,8,0,31
Rain,76,90,10,41,40,0,5
Rain,74,92,24,5,82,0,8
Rain,73,99,42,2,8,17,32
Rain,42,88,27,14,48,94,0
Rain,73,63,11,4,69,0,5
Rain,79,85,3,1,86,6,0
Rain,64,36,2,1,9,22,12
Rain,97,63,33,1,52,99,0
Rain,75,46,48,1,0,36,0
Rain,86,96,61,3,0,0,9
Rain,31,86,0,2,34,33,21
Rain,75,63,7,2,24,3,57
Rain,75,90,47,1,6,38,7
Rain,0,97,28,11,2,7,96
Rain,75,93,13,78,6,88,7
Rain,76,90,7,2,14,16,3
Rain,95,99,20,18,4,10,69
Rain,77,63,7,2,60,97,9
Rain,73,65,11,20,73,16,19
Rain,91,98,50,0,6,1,0
Rain,3,80,7,2,8,96,3
Rain,99,34,1,6,68,7,6
Rain,76,98,45,3,67,21,29
Rain,25,49,53,0,47,1,12
Rain,30,90,4,15,20,19,5
Rain,96,95,6,4,82,0,3
Rain,8,73,35,73,2,10,60
Rain,3,66,8,3,49,0,43
Rain,78,90,11,3,11,9,13
Rain,45,87,12,9,0,10,0
Rain,99,43,46,4,8,97,2
Rain,45,81,71,4,11,72,0
Rain,56,44,64,0,94,6,70
Rain,77,99,10,3,10,11,40
Rain,22,40,2,0,26,82,71
Rain,49,87,0,5,15,0,2
Rain,76,78,33,5,0,6,39
Rain,78,92,10,3,51,4,6
Rain,22,92,44,0,30,49,14
Rain,75,94,15,5,42,15,1
Rain,25,99,28,8,80,25,9
Rain,95,90,9,2,91,0,0
Rain,87,72,17,5,15,1,6
Rain,75,71,34,11,63,0,19
Rain,86,99,29,20,0,1,77
Rain,33,73,7,20,0,15,4
Rain,81,60,12,4,23,12,8
Rain,1,98,0,15,2,18,24
Rain,40,99,7,2,44,94,12
Rain,96,40,9,3,24,0,9
Rain,45,48,18,1,87,1,10
Rain,55,40,0,41,51,0,0
Rain,2,78,23,2,15,15,3
Rain,39,7,17,15,35,71,88
Rain,75,66,54,1,1,14,27
Rain,31,83,79,4,99,0,11
Rain,52,24,14,53,72,45,6
Rain,62,78,2,4,4,1,84
Rain,99,90,46,1,0,0,0
Rain,77,62,2,0,2,94,0
Rain,76,34,25,1,17,3,85
Rain,55,88,7,3,0,10,4
Rain,74,87,0,3,42,11,2
Rain,61,86,8,20,47,4,10
Rain,32,66,2,1,30,18,0
Rain,91,68,11,3,25,16,3
Rain,3,41,2,1,32,72,40
Rain,75,83,26,9,67,2,49
Rain,62,40,8,3,33,6,2
Rain,31,76,64,7,64,2,4
Rain,75,99,6,2,99,0,12
Rain,82,69,12,21,55,0,28
Rain,3,61,6,3,24,5,49
Rain,67,87,58,58,15,0,14
Rain,74,98,25,22,61,9,81
Rain,14,33,3,2,0,6,4
Rain,75,38,9,3,40,40,8
Rain,25,84,32,1,0,0,9
Rain,77,4,20,1,31,99,92
Rain,55,41,49,3,51,11,0
Rain,75,85,22,1,83,0,11
Rain,91,91,28,64,42,34,7
Rain,98,31,11,3,43,15,0
Rain,96,51,9,3,1,31,17
Rain,94,38,47,5,10,0,5
Rain,76,98,11,3,78,2,13
Rain,12,63,7,2,59,3,1
Rain,73,65,45,6,42,43,4
Rain,40,52,26,3,0,42,3
Rain,67,49,13,3,20,30,18
Rain,35,39,1,2,88,1,3
Rain,0,63,6,2,52,25,8
Rain,96,95,27,6,62,0,9
Rain,75,84,3,26,4,3,26
Rain,38,58,15,0,27,28,2
Rain,12,32,8,2,73,47,8
Rain,12,98,0,16,84,20,2
Rain,1,67,49,3,69,0,86
Rain,58,39,9,29,30,5,56
Rain,56,40,8,47,23,39,5
Rain,86,84,30,0,10,10,1
Rain,99,32,5,9,28,18,0
Rain,73,99,18,0,18,9,13
Rain,96,28,38,1,92,0,5
Rain,64,94,10,3,79,7,19
Rain,92,87,1,33,89,14,4
Rain,76,64,9,3,75,0,3
Rain,75,88,10,2,42,43,1
Rain,27,97,0,7,23,3,21
Rain,58,97,26,76,91,2,5
Rain,90,76,8,2,7,1,2
Rain,20,99,9,3,70,84,7
Rain,89,86,7,21,50,42,1
Rain,0,65,11,3,50,28,90
Rain,63,64,19,0,50,9,4
Rain,51,77,48,2,35,2,31
Rain,50,64,10,21,51,63,95
Rain,40,1,10,4,68,73,0
Rain,94,99,44,23,72,6,87
Rain,0,63,5,1,44,88,12
Rain,75,88,26,1,34,1,11
Rain,74,98,11,38,40,14,13
Rain,76,99,9,41,90,0,4
Rain,64,39,3,8,27,8,7
Rain,74,94,31,10,72,6,96
Rain,61,73,61,0,69,31,3
Rain,0,64,11,2,68,9,11
Rain,20,99,6,23,17,17,91
Rain,4,93,8,14,51,0,87
Rain,12,77,66,0,52,7,0
Rain,59,90,9,3,63,6,2
Rain,74,64,2,3,7,0,0
Rain,73,63,49,0,32,42,4
Rain,21,68,52,4,15,1,93
Rain,96,27,92,0,7,40,4
Rain,12,73,12,0,8,5,92
Rain,55,42,56,80,51,1,0
Rain,95,65,9,3,78,17,0
Rain,76,91,92,4,13,80,1
Rain,90,82,46,10,45,94,0
Rain,0,66,8,10,0,29,15
Rain,77,99,1,84,2,21,10
Rain,16,90,6,20,63,2,7
Rain,99,61,12,3,12,16,3
Rain,13,41,3,69,30,4,25
Rain,89,99,6,7,6,8,67
Rain,99,85,49,4,48,99,0
Rain,98,91,6,6,1,59,8
Rain,80,92,9,3,37,88,3
Rain,77,66,7,2,63,34,12
Rain,99,46,0,6,18,5,1
Rain,44,62,9,2,39,73,0
Rain,75,92,29,5,76,23,7
Rain,75,73,44,24,55,17,10
Rain,7,62,6,1,22,1,52
Rain,77,63,6,2,47,0,3
Rain,0,73,8,3,45,26,73
Rain,13,45,6,3,28,0,9
Rain,72,40,12,12,20,64,36
Rain,5,66,44,0,77,17,99
Rain,75,15,13,28,84,10,10
Rain,1,75,7,2,35,99,14
Rain,94,31,61,38,43,15,72
Rain,6,55,52,11,2,9,25
Rain,71,63,10,3,51,33,1
Rain,88,72,34,0,36,0,24
Rain,86,69,89,0,62,50,18
Rain,8,84,51,0,25,1,54
Rain,2,46,9,3,10,93,8
Rain,4,80,68,0,64,79,2
Rain,70,51,12,1,19,32,6
Rain,0,99,1,34,58,13,4
Rain,76,79,10,9,63,9,39
Rain,73,24,50,6,19,44,13
Rain,92,71,3,1,20,99,1
Rain,55,95,16,5,3,1,4
Rain,98,95,5,2,46,19,0
Rain,77,95,38,14,56,6,96
Rain,99,71,15,5,73,2,10
Rain,0,38,71,2,8,0,9
Rain,75,83,18,26,78,7,0
Rain,49,91,10,4,56,20,8
Rain,65,43,69,0,61,16,81
Rain,75,66,0,3,25,0,11
Rain,1,89,11,0,69,2,0
Rain,71,64,11,4,67,1,4
Rain,74,64,41,15,84,1,1
Rain,46,91,3,1,5,8,0
Rain,39,55,32,0,23,78,3
Rain,97,98,20,1,7,2,5
Rain,75,22,13,4,15,7,6
Rain,71,83,6,1,34,66,70
Rain,47,8,74,12,8,21,33
Rain,55,92,0,3,0,7,2
Rain,71,63,6,1,19,0,2
Rain,0,90,9,0,0,7,5
Rain,54,92,0,15,4,52,69
Rain,77,75,62,1,41,97,0
Rain,1,66,10,1,46,22,1
Rain,19,32,9,2,74,47,8
Rain,21,31,8,2,61,2,2
Rain,0,93,1,36,66,0,4
Rain,75,71,58,18,37,0,10
Rain,14,41,5,3,33,90,0
Rain,0,55,60,2,27,78,12
Rain,72,71,50,1,81,13,28
Rain,96,99,6,2,35,21,13
Rain,78,41,0,2,25,0,10
Rain,18,97,41,2,3,19,72
Rain,57,78,41,4,49,97,10
Rain,56,86,8,0,0,1,0
Rain,77,61,9,3,36,0,3
Rain,99,39,6,2,21,76,23
Rain,2,40,8,2,39,94,0
Rain,0,65,48,13,29,89,24
Rain,76,41,8,5,24,62,3
Rain,71,63,5,2,41,49,99
Rain,11,46,80,0,68,78,28
Rain,71,70,13,21,67,12,19
Rain,48,34,14,9,83,0,1
Rain,84,73,4,1,4,0,98
Rain,71,84,8,2,34,69,71
Rain,56,99,21,3,39,42,79
Rain,22,94,0,30,42,4,87
Rain,30,91,11,3,26,16,3
Rain,3,97,2,0,16,5,87
Rain,18,47,21,8,1,42,32
Rain,25,91,38,13,19,32,9
Rain,61,86,10,11,55,3,10
Rain,48,62,12,0,38,46,5
Rain,12,79,68,5,33,0,2
Rain,43,99,5,1,6,5,71
Rain,94,95,39,15,21,30,2
Rain,78,77,50,8,14,85,0
Rain,61,89,57,0,58,7,0
Rain,75,44,40,5,15,2,41
Rain,73,75,54,0,93,25,43
Rain,75,90,14,7,4,83,0
Rain,76,69,9,2,42,40,2
Rain,75,64,23,7,45,0,18
Rain,99,59,17,18,51,78,0
Rain,56,99,47,3,39,38,79
Rain,77,87,11,21,66,6,7
Rain,92,99,0,0,6,0,11
Rain,67,83,75,68,42,6,10
Rain,75,97,22,7,79,23,8
Rain,75,78,65,5,54,33,77
Rain,74,94,17,20,65,36,47
Rain,27,98,1,6,40,43,30
Rain,1,65,10,21,91,0,12
Rain,23,99,2,19,59,95,0
Rain,69,62,8,2,21,68,0
Rain,9,99,4,2,74,44,10
Rain,74,33,40,16,85,0,2
Rain,74,50,36,3,10,0,4
Rain,75,99,11,4,3,43,7
Rain,55,99,8,2,6,65,0
Rain,93,81,68,2,68,10,28
Rain,59,31,10,3,67,4,19
Rain,57,65,10,21,49,12,2
Rain,7,68,0,0,14,48,3
Rain,96,88,25,59,23,6,21
Rain,94,95,8,4,22,2,0
Rain,76,99,3,9,42,29,13
Rain,47,42,99,7,2,4,0
Rain,48,69,6,17,91,0,24
Rain,73,70,12,20,64,11,17
Rain,6,74,60,6,1,76,91
Rain,76,38,23,7,8,38,6
Rain,81,48,21,1,53,0,99
Rain,75,82,53,1,84,10,27
Rain,76,97,11,3,12,3,25
Rain,8,66,10,1,46,22,1
Rain,93,99,37,2,51,78,4
Rain,75,84,10,20,64,50,78
Rain,50,64,10,2,50,1,1
Rain,53,72,9,3,23,5,10
Rain,99,90,51,34,42,1,2
Rain,16,38,32,0,7,1,3
Rain,3,63,7,3,10,98,0
Rain,91,86,5,1,0,0,2
Rain,76,30,39,8,41,0,21
Rain,98,49,10,3,10,21,12
Rain,99,90,36,16,53,20,9
Rain,68,63,6,1,30,93,36
Rain,30,70,8,22,56,22,96
Rain,16,55,25,0,0,0,4
Rain,38,67,8,20,61,15,98
Rain,78,21,9,2,22,6,6
Rain,2,84,1,11,1,70,1
Rain,92,94,1,10,48,14,0
Rain,20,91,3,18,56,92,0
Rain,91,78,1,16,15,23,3
Rain,7,44,11,3,0,99,2
Rain,97,92,0,0,87,0,0
Rain,98,97,0,15,76,2,0
Rain,25,25,26,19,11,18,5
Rain,30,75,61,47,0,83,33
Rain,6,99,22,2,38,47,79
Rain,96,65,8,2,22,17,1
Rain,0,95,3,24,55,3,60
Rain,75,92,10,3,10,48,6
Rain,77,29,7,1,68,0,4
Rain,0,47,8,3,9,9,38
Rain,66,29,6,1,79,27,8
Rain,75,53,6,14,9,3,0
Rain,99,74,8,2,60,0,1
Rain,85,53,92,0,42,68,16
Rain,2,48,0,0,51,99,14
Rain,97,73,18,5,4,36,15
Rain,92,74,99,0,41,6,2
Rain,61,51,7,2,64,91,30
Rain,41,33,3,1,8,3,30
Rain,75,86,33,9,65,8,0
Rain,56,73,58,0,11,0,76
Rain,0,46,18,13,7,91,86
Rain,76,21,86,2,58,2,39
Rain,56,61,40,2,5,0,80
Rain,43,41,10,3,46,18,3
Rain,54,91,97,0,0,5,7
Rain,98,89,82,0,38,7,5
Rain,66,67,11,3,22,4,17
Rain,38,88,18,12,58,86,0
Rain,6,5,7,0,35,0,92
Rain,76,48,20,4,55,2,3
Rain,88,94,99,0,0,76,74
Rain,78,37,53,1,55,81,5
Rain,58,43,12,2,36,18,59
Rain,75,71,47,2,4,36,0
Rain,97,28,81,4,99,3,0
Rain,39,34,75,6,14,24,0
Rain,74,61,10,3,14,64,9
Rain,61,85,74,0,16,4,99
Rain,69,66,43,4,37,40,4
Rain,63,37,34,0,0,1,96
Rain,97,67,11,4,9,0,81
Rain,75,92,14,4,15,44,8
Rain,96,97,9,3,78,6,19
Rain,96,50,10,3,72,6,11
Rain,64,34,12,0,4,5,9
Rain,75,63,8,2,64,50,71
Rain,3,70,62,13,5,18,28
Rain,2,65,11,3,24,92,15
Rain,54,70,54,1,6,98,4
Rain,80,99,52,17,13,85,0
Rain,11,84,2,25,1,63,0
Rain,25,57,35,0,48,2,4
Rain,95,92,80,0,80,3,4
Rain,41,94,0,23,64,1,32
Rain,93,92,12,22,53,52,5
Rain,17,89,60,0,20,40,16
Rain,75,95,44,2,9,18,44
Rain,0,65,9,3,25,73,0
Rain,61,83,30,4,8,0,9
Rain,16,87,3,7,28,6,87
Rain,56,68,48,0,95,4,74
Rain,73,72,14,4,56,0,16
Rain,41,95,52,19,63,2,30
Rain,3,92,37,12,2,26,4
Rain,91,39,10,3,12,77,5
Rain,52,76,8,2,55,64,45
Rain,74,59,2,1,11,0,3
Rain,17,62,7,2,25,1,47
Rain,98,66,9,3,23,72,15
Rain,90,73,68,11,49,1,5
Rain,75,94,37,13,0,0,0
Rain,53,67,0,0,5,53,77
Rain,73,0,18,3,21,18,10
Rain,74,61,18,3,31,92,3
Rain,54,66,10,3,24,3,1
Rain,99,98,55,18,74,33,7
Rain,94,31,64,37,43,7,72
Rain,96,86,7,21,35,35,18
Rain,2,90,1,74,4,1,5
Rain,95,94,44,0,15,28,55
Rain,79,42,9,3,26,11,58
Rain,4,75,3,1,0,54,46
Rain,76,11,41,2,6,98,0
Rain,2,47,22,70,0,6,3
Rain,16,42,10,3,0,38,4
Rain,91,70,14,4,60,60,70
Rain,78,63,9,11,7,1,21
Rain,99,86,9,21,9,3,10
Rain,89,89,10,9,13,1,3
Rain,14,99,46,2,2,38,79
Rain,97,82,66,9,76,11,0
Rain,75,28,6,6,1,24,1
Rain,44,64,4,2,2,66,0
Rain,97,98,35,6,1,5,18
Rain,0,81,6,3,33,37,0
Rain,75,74,25,2,19,21,3
Rain,33,59,10,21,79,20,8
Rain,92,34,81,2,31,91,0
Rain,0,61,60,15,3,5,25
Rain,54,97,0,0,14,50,17
Rain,77,64,6,2,38,1,3
Rain,85,71,31,0,4,1,22
Rain,77,35,7,21,25,30,1
Rain,12,91,10,62,40,94,5
Rain,59,93,12,3,82,9,16
Rain,92,62,20,21,74,4,0
Rain,47,44,14,0,92,50,3
Rain,78,73,10,3,60,15,69
Rain,95,87,9,11,4,3,10
Rain,75,48,2,54,53,26,77
Rain,87,88,6,18,9,1,3
Showman,3,61,14,2,64,0,13
Showman,75,70,51,5,51,0,15
Showman,75,20,16,0,0,0,37
Showman,90,75,40,0,80,0,3
Showman,32,81,31,3,38,99,0
Showman,56,82,21,0,62,51,0
Showman,99,41,61,5,18,1,0
Showman,58,81,48,9,49,99,1
Showman,52,90,23,8,82,3,5
Showman,75,90,0,3,37,0,14
Showman,0,43,0,1,46,15,3
Showman,77,42,42,9,23,0,8
Showman,74,97,24,0,33,25,68
Showman,22,99,6,13,18,10,30
Showman,3,40,92,0,3,29,52
Showman,70,63,45,3,30,94,28
Showman,85,64,18,0,10,69,0
Showman,26,45,53,0,34,61,4
Showman,77,99,18,0,0,0,40
Showman,71,95,4,11,13,5,6
Showman,67,99,41,3,24,17,0
Showman,93,36,80,0,5,41,0
Showman,57,35,2,0,5,5,81
Showman,60,96,16,0,24,3,10
Showman,6,51,9,7,1,8,0
Showman,78,90,11,0,87,5,1
Showman,75,0,19,0,26,1,35
Showman,72,63,15,11,44,1,6
Showman,95,29,16,5,1,30,9
Showman,47,85,78,0,11,23,12
Showman,50,66,13,0,50,89,3
Showman,1,64,10,3,9,0,24
Showman,83,28,92,49,38,73,9
Showman,4,94,0,0,36,6,69
Showman,0,55,14,0,96,38,0
Showman,56,81,90,23,6,36,74
Showman,94,43,44,3,0,15,0
Showman,49,98,0,28,59,2,14
Showman,96,90,8,45,21,27,27
Showman,74,47,38,1,50,1,0
Showman,77,69,46,9,90,3,0
Showman,75,63,46,11,54,50,16
Showman,71,74,0,1,12,0,0
Showman,33,0,49,17,79,8,34
Showman,33,40,9,7,0,66,0
Showman,97,63,35,8,36,74,0
Showman,78,49,31,0,8,2,3
Showman,97,86,1,3,51,57,0
Showman,54,43,14,8,4,24,2
Showman,77,70,51,69,61,10,14
Showman,91,76,1,0,26,3,6
Showman,77,73,14,23,61,2,52
Showman,31,99,25,2,97,0,64
Showman,75,0,16,15,4,0,1
Showman,2,39,3,0,7,44,63
Showman,35,99,1,22,2,37,1
Showman,75,92,11,0,28,47,1
Showman,77,65,73,15,49,2,3
Showman,92,83,3,31,25,14,60
Showman,98,67,28,0,1,0,73
Showman,19,55,41,0,1,19,32
Showman,98,44,17,35,9,15,72
Showman,0,56,31,0,69,14,69
Showman,71,67,16,5,37,30,13
Showman,41,97,17,16,83,20,1
Showman,99,73,33,10,33,85,68
Showman,75,73,42,11,84,16,6
Showman,47,34,64,1,68,21,0
Showman,89,54,2,0,4,42,4
Showman,97,30,91,2,7,40,4
Showman,77,21,54,0,57,3,25
Showman,41,99,0,2,18,25,2
Showman,75,99,18,0,35,57,2
Showman,75,67,0,4,42,55,92
Showman,75,62,43,2,42,49,2
Showman,55,88,49,0,39,19,15
Showman,47,14,16,9,11,38,26
Showman,76,46,0,5,0,15,44
Showman,75,95,4,1,46,41,3
Showman,57,44,14,3,38,95,22
Showman,51,98,44,3,26,9,16
Showman,63,32,44,2,4,0,4
Showman,96,99,60,19,81,14,34
Showman,95,95,23,50,2,24,57
Showman,91,45,17,4,10,32,0
Showman,94,40,44,76,0,15,0
Showman,45,81,1,0,18,93,0
Showman,58,67,75,11,55,12,1
Showman,75,55,14,3,37,8,4
Showman,99,68,0,1,73,0,96
Showman,33,38,14,9,31,8,0
Showman,8,55,10,2,12,1,1
Showman,99,63,11,15,39,2,4
Showman,90,70,53,0,61,4,2
Showman,83,19,51,16,58,0,37
Showman,41,62,13,61,12,0,3
Showman,73,58,17,0,33,21,0
Showman,38,63,16,2,7,98,6
Showman,89,98,20,25,13,20,83
Showman,75,2,16,14,3,16,38
Showman,37,95,19,24,4,3,73
Showman,75,75,6,2,5,15,15
Showman,75,41,8,4,8,2,1
Showman,21,67,43,7,71,12,4
Showman,2,83,13,0,57,0,13
Showman,75,47,13,5,82,0,10
Showman,69,91,75,0,12,2,2
Showman,91,64,78,3,32,28,4
Showman,98,61,2,0,26,66,0
Showman,75,66,55,0,19,71,0
Showman,61,99,12,23,0,10,6
Showman,35,15,14,13,0,1,12
Showman,74,84,99,0,20,26,1
Showman,76,98,47,5,1,18,72
Showman,98,52,35,0,0,0,69
Showman,33,99,47,14,0,2,16
Showman,33,99,1,20,51,16,2
Showman,94,41,10,14,15,45,0
Showman,75,73,25,3,6,33,6
Showman,26,58,67,1,53,1,2
Showman,60,56,3,1,28,18,9
Showman,61,99,31,11,0,5,3
Showman,97,5,18,14,2,32,8
Showman,89,94,46,15,2,38,42
Showman,95,99,13,13,0,0,33
Showman,7,67,78,11,47,0,4
Showman,75,69,8,12,61,98,0
